9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4585
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4586
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4587
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4588
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4589
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.459
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4591
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4592
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4593
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4594
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4595
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4596
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4597
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4598
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4599
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.46
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4601
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4602
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4603
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4604
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4605
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4606
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4607
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4608
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4609
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.461
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4611
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4612
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4613
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4614
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4615
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4616
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4617
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4618
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4619
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.462
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4621
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4622
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4623
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4624
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4625
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4626
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4627
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4628
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4629
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.463
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4631
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4632
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4633
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4634
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4635
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4636
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4637
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4638
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4639
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.464
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4641
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4642
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4643
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4644
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4645
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4646
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4647
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4648
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4649
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.465
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4651
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4652
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4653
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4654
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4655
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4656
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4657
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4658
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4659
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.466
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4661
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4662
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4663
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4664
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4665
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4666
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4667
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4668
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4669
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.467
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4671
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4672
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4673
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4674
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4675
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4676
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4677
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4678
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4679
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.468
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4681
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4682
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4683
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4684
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4685
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4686
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4687
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4688
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4689
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.469
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4691
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4692
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4693
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4694
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4695
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4696
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4697
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4698
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4699
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.47
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4701
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4702
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4703
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4704
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4705
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4706
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4707
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4708
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4709
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.471
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4711
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4712
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4713
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4714
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4715
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4716
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4717
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4718
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4719
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.472
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4721
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4722
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4723
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4724
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
9	B: 1. C: 1. 
4	C: 1. 
4	A: 1. B: 1. 
7	B: 1. 
Time (s): 0.4725
9	A: 1. 
30	A: 1. B: 1. C: 1. 
7	A: 1. C: 1. 
